pointId,easting,northing,elevation,surveyedAt
P02227,454075.41,5789141.71,50.998,2026-03-03T21:07:00.0000000+00:00
P02228,490133.05,5780504.98,3.039,2026-03-03T21:08:00.0000000+00:00
P02229,494702.57,5731440.89,38.637,2026-03-03T21:09:00.0000000+00:00
P02230,497606.52,5714469.51,35.309,2026-03-03T21:10:00.0000000+00:00
P02231,460648.85,5795954.26,6.046,2026-03-03T21:11:00.0000000+00:00
P02232,454597.81,5747407.92,3.404,2026-03-03T21:12:00.0000000+00:00
P02233,447343.49,5737240.95,34.724,2026-03-03T21:13:00.0000000+00:00
P02234,441686.77,5709505.94,55.315,2026-03-03T21:14:00.0000000+00:00
P02235,403739.57,5702950.75,75.418,2026-03-03T21:15:00.0000000+00:00
P02236,410043.02,5702447.58,10.707,2026-03-03T21:16:00.0000000+00:00
P02237,403891.63,5798643.75,39.225,2026-03-03T21:17:00.0000000+00:00
P02238,456575.01,5753620.90,37.929,2026-03-03T21:18:00.0000000+00:00
P02239,426514.02,5713662.41,8.619,2026-03-03T21:19:00.0000000+00:00
P02240,421448.66,5723820.64,20.491,2026-03-03T21:20:00.0000000+00:00
P02241,401744.79,5797531.05,74.006,2026-03-03T21:21:00.0000000+00:00
P02242,437998.89,5738241.66,82.751,2026-03-03T21:22:00.0000000+00:00
P02243,473834.65,5733311.86,34.595,2026-03-03T21:23:00.0000000+00:00
P02244,477893.12,5715814.09,44.816,2026-03-03T21:24:00.0000000+00:00
P02245,428175.68,5793385.40,33.451,2026-03-03T21:25:00.0000000+00:00
P02246,446887.39,5740147.49,66.651,2026-03-03T21:26:00.0000000+00:00
P02247,425012.51,5718817.53,47.527,2026-03-03T21:27:00.0000000+00:00
P02248,454727.59,5710934.38,61.436,2026-03-03T21:28:00.0000000+00:00
P02249,428670.34,5728163.64,77.103,2026-03-03T21:29:00.0000000+00:00
P02250,433362.91,5729965.15,69.148,2026-03-03T21:30:00.0000000+00:00
P02251,407215.97,5752414.93,17.519,2026-03-03T21:31:00.0000000+00:00
P02252,435036.24,5791812.68,55.869,2026-03-03T21:32:00.0000000+00:00
P02253,440709.24,5759750.63,49.890,2026-03-03T21:33:00.0000000+00:00
P02254,470691.89,5799894.49,10.022,2026-03-03T21:34:00.0000000+00:00
P02255,416972.82,5752903.29,14.823,2026-03-03T21:35:00.0000000+00:00
P02256,435181.09,5773613.03,41.554,2026-03-03T21:36:00.0000000+00:00
P02257,400367.61,5740337.58,3.437,2026-03-03T21:37:00.0000000+00:00
P02258,451812.60,5772537.41,21.616,2026-03-03T21:38:00.0000000+00:00
P02259,450627.70,5736508.40,40.876,2026-03-03T21:39:00.0000000+00:00
P02260,414973.57,5785740.50,68.370,2026-03-03T21:40:00.0000000+00:00
P02261,499036.05,5708263.09,29.528,2026-03-03T21:41:00.0000000+00:00
P02262,413334.36,5779071.04,56.936,2026-03-03T21:42:00.0000000+00:00
P02263,448739.11,5786253.56,88.512,2026-03-03T21:43:00.0000000+00:00
P02264,429716.75,5759009.91,71.457,2026-03-03T21:44:00.0000000+00:00
P02265,445793.94,5763891.85,80.883,2026-03-03T21:45:00.0000000+00:00
P02266,469720.50,5785488.03,53.981,2026-03-03T21:46:00.0000000+00:00
P02267,435526.42,5727524.19,25.868,2026-03-03T21:47:00.0000000+00:00
P02268,482600.46,5707662.42,82.335,2026-03-03T21:48:00.0000000+00:00
P02269,401443.58,5759505.34,18.003,2026-03-03T21:49:00.0000000+00:00
P02270,478040.07,5726124.62,57.386,2026-03-03T21:50:00.0000000+00:00
P02271,488951.27,5747784.90,31.124,2026-03-03T21:51:00.0000000+00:00
P02272,408143.45,5751738.88,18.556,2026-03-03T21:52:00.0000000+00:00
P02273,423762.10,5747874.72,7.328,2026-03-03T21:53:00.0000000+00:00
P02274,438112.02,5702143.30,76.301,2026-03-03T21:54:00.0000000+00:00
P02275,428843.35,5729761.85,22.521,2026-03-03T21:55:00.0000000+00:00
P02276,472051.73,5778586.88,27.004,2026-03-03T21:56:00.0000000+00:00
P02277,439039.91,5711770.95,31.466,2026-03-03T21:57:00.0000000+00:00
P02278,481778.13,5738288.03,9.104,2026-03-03T21:58:00.0000000+00:00
P02279,452502.05,5799174.93,21.607,2026-03-03T21:59:00.0000000+00:00
P02280,436545.58,5742944.17,55.993,2026-03-03T22:00:00.0000000+00:00
P02281,482698.23,5720206.99,14.475,2026-03-03T22:01:00.0000000+00:00
P02282,477059.34,5779278.47,29.167,2026-03-03T22:02:00.0000000+00:00
P02283,421033.42,5768184.55,43.711,2026-03-03T22:03:00.0000000+00:00
P02284,491818.24,5724576.19,29.193,2026-03-03T22:04:00.0000000+00:00
P02285,452978.78,5748663.17,47.721,2026-03-03T22:05:00.0000000+00:00
P02286,457520.21,5729997.12,11.117,2026-03-03T22:06:00.0000000+00:00
P02287,426489.82,5797340.90,24.757,2026-03-03T22:07:00.0000000+00:00
P02288,431144.05,5772708.82,65.814,2026-03-03T22:08:00.0000000+00:00
P02289,492614.81,5709981.71,23.368,2026-03-03T22:09:00.0000000+00:00
P02290,474725.63,5790421.00,41.372,2026-03-03T22:10:00.0000000+00:00
P02291,498877.59,5782637.07,80.117,2026-03-03T22:11:00.0000000+00:00
P02292,486755.08,5730406.56,26.664,2026-03-03T22:12:00.0000000+00:00
P02293,473767.01,5798185.48,79.275,2026-03-03T22:13:00.0000000+00:00
P02294,446682.70,5706444.67,22.711,2026-03-03T22:14:00.0000000+00:00
P02295,462184.85,5795502.93,33.491,2026-03-03T22:15:00.0000000+00:00
P02296,421279.25,5735587.60,82.675,2026-03-03T22:16:00.0000000+00:00
P02297,493126.24,5715201.60,86.637,2026-03-03T22:17:00.0000000+00:00
P02298,451058.36,5752140.43,88.247,2026-03-03T22:18:00.0000000+00:00
P02299,438710.25,5775167.62,48.760,2026-03-03T22:19:00.0000000+00:00
P02300,430850.31,5734098.11,40.042,2026-03-03T22:20:00.0000000+00:00
P02301,416281.93,5770821.81,31.032,2026-03-03T22:21:00.0000000+00:00
P02302,430814.13,5709199.30,50.641,2026-03-03T22:22:00.0000000+00:00
P02303,412316.85,5774890.42,14.890,2026-03-03T22:23:00.0000000+00:00
P02304,419050.18,5787614.70,48.118,2026-03-03T22:24:00.0000000+00:00
P02305,473975.58,5771541.59,26.601,2026-03-03T22:25:00.0000000+00:00
P02306,433428.81,5779103.10,40.020,2026-03-03T22:26:00.0000000+00:00
P02307,492901.69,5700928.48,11.843,2026-03-03T22:27:00.0000000+00:00
P02308,415589.08,5770226.11,45.683,2026-03-03T22:28:00.0000000+00:00
P02309,401159.88,5715540.45,83.263,2026-03-03T22:29:00.0000000+00:00
P02310,416591.45,5739262.58,6.768,2026-03-03T22:30:00.0000000+00:00
P02311,431742.71,5784526.49,87.740,2026-03-03T22:31:00.0000000+00:00
P02312,485058.01,5741117.72,44.463,2026-03-03T22:32:00.0000000+00:00
P02313,488112.70,5705840.03,49.463,2026-03-03T22:33:00.0000000+00:00
P02314,441604.62,5707787.03,52.410,2026-03-03T22:34:00.0000000+00:00
P02315,444650.88,5789285.52,84.990,2026-03-03T22:35:00.0000000+00:00
P02316,462750.33,5762507.24,15.414,2026-03-03T22:36:00.0000000+00:00
P02317,499821.66,5710824.96,23.492,2026-03-03T22:37:00.0000000+00:00
P02318,427256.28,5738307.69,51.222,2026-03-03T22:38:00.0000000+00:00
P02319,420482.13,5790443.92,15.443,2026-03-03T22:39:00.0000000+00:00
P02320,469040.28,5712899.43,3.088,2026-03-03T22:40:00.0000000+00:00
P02321,484720.32,5706916.42,9.159,2026-03-03T22:41:00.0000000+00:00
P02322,483835.64,5753078.64,3.885,2026-03-03T22:42:00.0000000+00:00
P02323,435512.45,5737022.58,68.300,2026-03-03T22:43:00.0000000+00:00
P02324,402759.75,5731426.67,29.810,2026-03-03T22:44:00.0000000+00:00
P02325,408630.69,5716524.18,49.885,2026-03-03T22:45:00.0000000+00:00
P02326,428587.56,5762223.01,10.936,2026-03-03T22:46:00.0000000+00:00
P02327,442350.85,5718155.22,76.929,2026-03-03T22:47:00.0000000+00:00
P02328,469123.56,5709880.01,51.720,2026-03-03T22:48:00.0000000+00:00
P02329,407295.10,5752663.82,36.289,2026-03-03T22:49:00.0000000+00:00
P02330,477430.17,5799979.25,30.403,2026-03-03T22:50:00.0000000+00:00
P02331,499385.65,5708950.64,32.470,2026-03-03T22:51:00.0000000+00:00
P02332,426320.33,5733883.43,14.906,2026-03-03T22:52:00.0000000+00:00
P02333,411940.80,5790092.38,88.761,2026-03-03T22:53:00.0000000+00:00
P02334,471198.06,5712412.44,9.445,2026-03-03T22:54:00.0000000+00:00
P02335,435876.45,5715662.33,22.938,2026-03-03T22:55:00.0000000+00:00
P02336,493689.16,5751799.77,20.197,2026-03-03T22:56:00.0000000+00:00
P02337,483983.04,5720362.62,68.238,2026-03-03T22:57:00.0000000+00:00
P02338,438119.63,5794351.61,63.603,2026-03-03T22:58:00.0000000+00:00
P02339,438810.38,5719676.23,49.266,2026-03-03T22:59:00.0000000+00:00
P02340,427888.54,5754750.64,25.899,2026-03-03T23:00:00.0000000+00:00
P02341,431419.93,5709008.40,44.996,2026-03-03T23:01:00.0000000+00:00
P02342,438898.34,5757347.70,49.933,2026-03-03T23:02:00.0000000+00:00
P02343,455806.08,5731151.88,5.469,2026-03-03T23:03:00.0000000+00:00
P02344,450189.73,5774921.55,85.856,2026-03-03T23:04:00.0000000+00:00
P02345,474186.69,5761873.25,44.681,2026-03-03T23:05:00.0000000+00:00
P02346,464965.19,5775923.30,28.825,2026-03-03T23:06:00.0000000+00:00
P02347,414858.98,5714278.94,20.367,2026-03-03T23:07:00.0000000+00:00
P02348,402991.68,5784427.26,61.462,2026-03-03T23:08:00.0000000+00:00
P02349,495531.39,5748461.07,12.547,2026-03-03T23:09:00.0000000+00:00
P02350,415059.76,5798491.23,59.797,2026-03-03T23:10:00.0000000+00:00
P02351,437782.13,5784121.89,4.349,2026-03-03T23:11:00.0000000+00:00
P02352,417451.25,5777022.48,66.083,2026-03-03T23:12:00.0000000+00:00
P02353,432673.55,5750843.38,47.260,2026-03-03T23:13:00.0000000+00:00
P02354,401173.47,5701875.15,26.106,2026-03-03T23:14:00.0000000+00:00
P02355,419687.57,5705354.21,13.552,2026-03-03T23:15:00.0000000+00:00
P02356,484087.91,5732266.34,51.092,2026-03-03T23:16:00.0000000+00:00
P02357,452655.13,5763022.49,7.425,2026-03-03T23:17:00.0000000+00:00
P02358,469215.46,5765655.40,67.587,2026-03-03T23:18:00.0000000+00:00
P02359,403908.76,5723763.72,20.179,2026-03-03T23:19:00.0000000+00:00
P02360,477908.22,5784197.73,62.482,2026-03-03T23:20:00.0000000+00:00
P02361,429581.96,5710103.21,58.822,2026-03-03T23:21:00.0000000+00:00
P02362,476034.98,5798582.41,76.385,2026-03-03T23:22:00.0000000+00:00
P02363,463053.51,5739036.59,41.826,2026-03-03T23:23:00.0000000+00:00
P02364,444967.79,5782040.46,15.384,2026-03-03T23:24:00.0000000+00:00
P02365,431519.11,5769216.14,50.347,2026-03-03T23:25:00.0000000+00:00
P02366,425087.79,5744283.14,17.125,2026-03-03T23:26:00.0000000+00:00
P02367,432474.47,5782473.83,57.769,2026-03-03T23:27:00.0000000+00:00
P02368,460142.62,5791425.85,8.705,2026-03-03T23:28:00.0000000+00:00
P02369,478910.18,5775728.01,25.899,2026-03-03T23:29:00.0000000+00:00
P02370,466205.82,5779015.71,81.528,2026-03-03T23:30:00.0000000+00:00
P02371,413019.61,5741592.63,14.063,2026-03-03T23:31:00.0000000+00:00
P02372,494256.48,5731771.26,24.989,2026-03-03T23:32:00.0000000+00:00
P02373,400152.61,5715402.05,77.549,2026-03-03T23:33:00.0000000+00:00
P02374,446981.46,5702309.98,31.379,2026-03-03T23:34:00.0000000+00:00
P02375,459035.23,5750625.54,43.369,2026-03-03T23:35:00.0000000+00:00
P02376,433553.60,5757254.29,63.024,2026-03-03T23:36:00.0000000+00:00
P02377,435355.96,5745879.85,81.610,2026-03-03T23:37:00.0000000+00:00
P02378,438781.52,5791787.76,1.669,2026-03-03T23:38:00.0000000+00:00
P02379,474579.61,5796464.24,22.439,2026-03-03T23:39:00.0000000+00:00
P02380,450505.14,5726307.03,4.929,2026-03-03T23:40:00.0000000+00:00
P02381,455707.39,5799705.94,83.660,2026-03-03T23:41:00.0000000+00:00
P02382,441689.70,5791147.12,62.901,2026-03-03T23:42:00.0000000+00:00
P02383,409034.61,5755328.41,53.829,2026-03-03T23:43:00.0000000+00:00
P02384,446187.82,5722096.83,71.874,2026-03-03T23:44:00.0000000+00:00
P02385,440494.09,5736061.13,71.560,2026-03-03T23:45:00.0000000+00:00
P02386,476101.31,5791542.52,26.510,2026-03-03T23:46:00.0000000+00:00
P02387,461380.43,5759529.25,31.309,2026-03-03T23:47:00.0000000+00:00
P02388,475835.61,5791374.06,13.628,2026-03-03T23:48:00.0000000+00:00
P02389,488597.09,5754472.43,51.225,2026-03-03T23:49:00.0000000+00:00
P02390,470857.72,5760234.12,48.834,2026-03-03T23:50:00.0000000+00:00
P02391,429985.28,5791339.35,33.379,2026-03-03T23:51:00.0000000+00:00
P02392,498620.56,5732503.04,71.159,2026-03-03T23:52:00.0000000+00:00
P02393,423435.20,5747154.91,7.181,2026-03-03T23:53:00.0000000+00:00
P02394,496084.34,5794383.73,22.698,2026-03-03T23:54:00.0000000+00:00
P02395,401572.32,5774308.69,73.573,2026-03-03T23:55:00.0000000+00:00
P02396,490776.49,5789650.76,86.067,2026-03-03T23:56:00.0000000+00:00
P02397,439586.40,5724695.53,6.589,2026-03-03T23:57:00.0000000+00:00
P02398,430323.84,5729438.38,17.369,2026-03-03T23:58:00.0000000+00:00
P02399,475377.79,5764259.42,14.201,2026-03-03T23:59:00.0000000+00:00
P02400,489078.56,5703628.21,30.041,2026-03-04T00:00:00.0000000+00:00
P02401,463690.29,5774041.75,12.307,2026-03-04T00:01:00.0000000+00:00
P02402,426263.47,5724690.40,46.670,2026-03-04T00:02:00.0000000+00:00
P02403,493437.42,5726511.35,38.404,2026-03-04T00:03:00.0000000+00:00
P02404,440434.63,5712851.37,84.023,2026-03-04T00:04:00.0000000+00:00
P02405,493060.48,5732972.69,78.390,2026-03-04T00:05:00.0000000+00:00
P02406,403106.18,5707202.20,80.780,2026-03-04T00:06:00.0000000+00:00
P02407,484917.55,5770740.98,11.725,2026-03-04T00:07:00.0000000+00:00
P02408,412292.34,5728101.97,43.734,2026-03-04T00:08:00.0000000+00:00
P02409,493614.53,5713840.63,72.705,2026-03-04T00:09:00.0000000+00:00
P02410,491281.26,5735976.71,73.648,2026-03-04T00:10:00.0000000+00:00
P02411,497736.56,5760379.85,33.334,2026-03-04T00:11:00.0000000+00:00
P02412,459870.72,5753023.48,45.877,2026-03-04T00:12:00.0000000+00:00
P02413,469710.41,5750719.40,22.586,2026-03-04T00:13:00.0000000+00:00
P02414,474280.95,5700012.59,68.333,2026-03-04T00:14:00.0000000+00:00
P02415,425163.39,5737086.36,26.633,2026-03-04T00:15:00.0000000+00:00
P02416,442094.13,5773018.05,0.555,2026-03-04T00:16:00.0000000+00:00
P02417,412160.26,5797646.94,33.757,2026-03-04T00:17:00.0000000+00:00
P02418,420428.45,5703145.26,84.393,2026-03-04T00:18:00.0000000+00:00
P02419,419796.50,5701331.77,87.862,2026-03-04T00:19:00.0000000+00:00
P02420,464851.38,5780828.27,54.973,2026-03-04T00:20:00.0000000+00:00
P02421,496377.23,5743591.89,5.372,2026-03-04T00:21:00.0000000+00:00
P02422,414751.63,5740711.95,25.984,2026-03-04T00:22:00.0000000+00:00
P02423,461028.79,5758558.24,35.307,2026-03-04T00:23:00.0000000+00:00
P02424,430189.99,5746462.97,15.783,2026-03-04T00:24:00.0000000+00:00
P02425,461988.64,5715879.86,36.627,2026-03-04T00:25:00.0000000+00:00
P02426,474727.85,5766082.00,88.141,2026-03-04T00:26:00.0000000+00:00
P02427,432197.30,5738829.65,10.296,2026-03-04T00:27:00.0000000+00:00
P02428,498615.24,5722819.02,14.177,2026-03-04T00:28:00.0000000+00:00
P02429,427688.40,5799124.50,87.614,2026-03-04T00:29:00.0000000+00:00
P02430,450919.98,5706294.65,24.415,2026-03-04T00:30:00.0000000+00:00
P02431,421370.27,5722808.77,18.430,2026-03-04T00:31:00.0000000+00:00
P02432,432345.60,5781384.44,82.083,2026-03-04T00:32:00.0000000+00:00
P02433,491905.64,5787772.16,89.922,2026-03-04T00:33:00.0000000+00:00
P02434,455493.59,5748518.98,53.003,2026-03-04T00:34:00.0000000+00:00
P02435,463651.24,5788260.04,44.996,2026-03-04T00:35:00.0000000+00:00
P02436,407836.66,5703009.97,40.833,2026-03-04T00:36:00.0000000+00:00
P02437,406824.20,5704197.79,63.555,2026-03-04T00:37:00.0000000+00:00
P02438,436351.83,5748601.90,52.325,2026-03-04T00:38:00.0000000+00:00
P02439,473658.34,5799475.14,8.686,2026-03-04T00:39:00.0000000+00:00
P02440,493034.23,5768897.22,12.958,2026-03-04T00:40:00.0000000+00:00
P02441,454773.27,5711420.81,32.251,2026-03-04T00:41:00.0000000+00:00
P02442,405356.94,5719767.04,9.784,2026-03-04T00:42:00.0000000+00:00
P02443,488058.75,5788526.93,55.758,2026-03-04T00:43:00.0000000+00:00
P02444,451796.72,5766445.55,27.152,2026-03-04T00:44:00.0000000+00:00
P02445,400164.93,5757134.34,3.212,2026-03-04T00:45:00.0000000+00:00
P02446,414441.84,5706396.08,22.428,2026-03-04T00:46:00.0000000+00:00
P02447,444088.54,5746672.23,76.635,2026-03-04T00:47:00.0000000+00:00
P02448,412794.69,5724084.21,23.340,2026-03-04T00:48:00.0000000+00:00
P02449,480104.00,5761434.93,63.413,2026-03-04T00:49:00.0000000+00:00
P02450,429357.99,5796702.96,73.427,2026-03-04T00:50:00.0000000+00:00
P02451,467972.70,5790386.98,80.255,2026-03-04T00:51:00.0000000+00:00
P02452,472065.79,5750698.45,44.071,2026-03-04T00:52:00.0000000+00:00
P02453,429148.28,5787491.02,38.617,2026-03-04T00:53:00.0000000+00:00
P02454,491168.79,5767816.23,48.042,2026-03-04T00:54:00.0000000+00:00
P02455,459865.21,5713797.65,71.259,2026-03-04T00:55:00.0000000+00:00
P02456,446160.47,5773027.03,49.144,2026-03-04T00:56:00.0000000+00:00
P02457,473173.14,5779235.98,44.463,2026-03-04T00:57:00.0000000+00:00
P02458,483377.34,5751102.54,57.423,2026-03-04T00:58:00.0000000+00:00
P02459,453899.26,5756170.34,4.024,2026-03-04T00:59:00.0000000+00:00
P02460,474975.44,5716702.86,34.686,2026-03-04T01:00:00.0000000+00:00
P02461,411794.07,5700626.24,89.010,2026-03-04T01:01:00.0000000+00:00
P02462,434157.25,5772780.73,26.285,2026-03-04T01:02:00.0000000+00:00
P02463,482530.92,5730204.21,35.198,2026-03-04T01:03:00.0000000+00:00
P02464,453115.05,5757435.71,9.525,2026-03-04T01:04:00.0000000+00:00
P02465,469765.11,5742921.70,26.106,2026-03-04T01:05:00.0000000+00:00
P02466,497721.87,5775724.10,78.418,2026-03-04T01:06:00.0000000+00:00
P02467,445691.58,5734939.50,18.386,2026-03-04T01:07:00.0000000+00:00
P02468,469533.80,5796760.27,47.123,2026-03-04T01:08:00.0000000+00:00
P02469,472224.53,5705232.96,29.329,2026-03-04T01:09:00.0000000+00:00
P02470,411191.40,5795953.48,49.882,2026-03-04T01:10:00.0000000+00:00
P02471,458078.63,5796363.62,67.427,2026-03-04T01:11:00.0000000+00:00
P02472,452853.71,5705979.88,68.810,2026-03-04T01:12:00.0000000+00:00
P02473,484893.03,5785524.18,1.302,2026-03-04T01:13:00.0000000+00:00
P02474,455804.42,5758817.30,88.754,2026-03-04T01:14:00.0000000+00:00
P02475,405374.00,5753952.42,89.463,2026-03-04T01:15:00.0000000+00:00
P02476,445933.97,5703617.46,82.565,2026-03-04T01:16:00.0000000+00:00
P02477,442297.07,5705484.54,67.804,2026-03-04T01:17:00.0000000+00:00
P02478,406343.83,5777668.24,10.300,2026-03-04T01:18:00.0000000+00:00
P02479,447462.92,5738360.65,83.128,2026-03-04T01:19:00.0000000+00:00
P02480,429460.27,5765183.20,51.744,2026-03-04T01:20:00.0000000+00:00
P02481,488754.10,5772503.59,38.781,2026-03-04T01:21:00.0000000+00:00
P02482,477450.38,5710989.28,68.945,2026-03-04T01:22:00.0000000+00:00
P02483,424790.01,5767433.78,21.144,2026-03-04T01:23:00.0000000+00:00
P02484,497760.81,5788874.23,85.070,2026-03-04T01:24:00.0000000+00:00
P02485,408025.80,5705371.90,15.645,2026-03-04T01:25:00.0000000+00:00
P02486,491350.21,5750561.30,58.646,2026-03-04T01:26:00.0000000+00:00
P02487,407981.46,5741524.99,42.737,2026-03-04T01:27:00.0000000+00:00
P02488,419050.18,5715941.43,36.905,2026-03-04T01:28:00.0000000+00:00
P02489,445390.51,5703223.50,20.755,2026-03-04T01:29:00.0000000+00:00
P02490,485620.64,5714840.65,46.621,2026-03-04T01:30:00.0000000+00:00
P02491,472807.86,5721029.46,33.551,2026-03-04T01:31:00.0000000+00:00
P02492,444028.93,5736451.02,63.775,2026-03-04T01:32:00.0000000+00:00
P02493,472943.98,5734493.15,4.768,2026-03-04T01:33:00.0000000+00:00
P02494,491058.64,5739368.14,40.660,2026-03-04T01:34:00.0000000+00:00
P02495,461320.40,5798187.74,40.004,2026-03-04T01:35:00.0000000+00:00
P02496,449783.42,5795183.79,24.600,2026-03-04T01:36:00.0000000+00:00
P02497,452716.72,5780831.60,89.470,2026-03-04T01:37:00.0000000+00:00
P02498,454055.42,5780778.25,69.249,2026-03-04T01:38:00.0000000+00:00
P02499,441096.70,5759981.38,67.873,2026-03-04T01:39:00.0000000+00:00
P02500,422758.57,5741254.54,76.970,2026-03-04T01:40:00.0000000+00:00
P02501,456926.69,5748432.35,47.278,2026-03-04T01:41:00.0000000+00:00
P02502,482321.93,5771589.74,56.322,2026-03-04T01:42:00.0000000+00:00
P02503,495971.30,5764512.92,54.028,2026-03-04T01:43:00.0000000+00:00
P02504,485294.35,5762861.73,30.748,2026-03-04T01:44:00.0000000+00:00
P02505,440473.11,5768033.07,50.687,2026-03-04T01:45:00.0000000+00:00
P02506,418803.97,5787479.83,3.306,2026-03-04T01:46:00.0000000+00:00
P02507,498653.18,5789555.52,39.842,2026-03-04T01:47:00.0000000+00:00
P02508,453315.66,5708077.27,37.442,2026-03-04T01:48:00.0000000+00:00
P02509,422798.30,5797135.38,62.495,2026-03-04T01:49:00.0000000+00:00
P02510,434145.83,5735180.73,85.412,2026-03-04T01:50:00.0000000+00:00
P02511,459838.74,5736908.02,50.646,2026-03-04T01:51:00.0000000+00:00
P02512,444776.12,5726330.33,84.427,2026-03-04T01:52:00.0000000+00:00
P02513,413264.32,5792206.78,17.672,2026-03-04T01:53:00.0000000+00:00
P02514,466799.12,5769680.23,76.261,2026-03-04T01:54:00.0000000+00:00
P02515,471602.80,5728097.37,44.202,2026-03-04T01:55:00.0000000+00:00
P02516,495505.25,5722536.48,83.689,2026-03-04T01:56:00.0000000+00:00
P02517,447318.50,5711031.43,74.299,2026-03-04T01:57:00.0000000+00:00
P02518,417882.88,5736848.54,22.372,2026-03-04T01:58:00.0000000+00:00
P02519,457316.55,5763675.67,6.827,2026-03-04T01:59:00.0000000+00:00
P02520,471598.36,5789376.10,28.752,2026-03-04T02:00:00.0000000+00:00
P02521,436555.06,5762465.06,34.685,2026-03-04T02:01:00.0000000+00:00
P02522,420212.64,5739319.23,28.695,2026-03-04T02:02:00.0000000+00:00
P02523,456181.23,5729799.39,5.961,2026-03-04T02:03:00.0000000+00:00
P02524,489313.17,5755199.90,72.941,2026-03-04T02:04:00.0000000+00:00
P02525,456582.27,5718344.39,69.570,2026-03-04T02:05:00.0000000+00:00
P02526,479569.36,5719214.35,6.761,2026-03-04T02:06:00.0000000+00:00
P02527,467455.11,5750650.68,30.601,2026-03-04T02:07:00.0000000+00:00
P02528,497954.34,5724195.94,10.833,2026-03-04T02:08:00.0000000+00:00
P02529,452975.31,5730080.93,19.140,2026-03-04T02:09:00.0000000+00:00
P02530,420062.45,5726178.68,44.107,2026-03-04T02:10:00.0000000+00:00
P02531,450184.80,5788309.82,39.947,2026-03-04T02:11:00.0000000+00:00
